timestamp,simple-path,time
"2022-04-24 20:59:58.754","/master/welcome",14614
"2022-04-24 21:00:05.548","/any/user-account/list",4360
"2022-04-24 21:00:06.921","/master/welcome",916
"2022-04-24 21:00:08.493","/any/user-account/list",1144
"2022-04-24 21:00:09.865","/master/welcome",824
"2022-04-24 21:00:11.477","/any/user-account/list",1166
"2022-04-24 21:00:12.873","/master/welcome",879
"2022-04-24 21:00:15.037","/any/user-account/list",1745
"2022-04-24 21:00:20.185","/master/welcome",998
"2022-04-24 21:00:22.373","/any/user-account/list",1155
"2022-04-24 21:00:27.032","/any/user-account/show",3790
"2022-04-24 21:00:28.623","/master/welcome",1084
"2022-04-24 21:00:31.979","/any/user-account/list",1252
"2022-04-24 21:00:33.369","/any/user-account/show",1120
"2022-04-24 21:00:34.571","/master/welcome",1014
"2022-04-24 21:00:36.196","/any/user-account/list",1201
"2022-04-24 21:00:38.169","/any/user-account/show",1120
"2022-04-24 21:00:39.441","/master/welcome",1091
"2022-04-24 21:00:41.042","/any/user-account/list",1182
"2022-04-24 21:00:42.964","/any/user-account/show",1653
