timestamp,simple-path,time
"2022-04-24 21:14:53.385","/master/welcome",14127
"2022-04-24 21:14:54.554","/master/welcome",1085
"2022-04-24 21:15:01.659","https://www.youtube.com",801
"2022-04-24 21:15:03.463","/master/welcome",1586
"2022-04-24 21:15:07.1","https://www.youtube.com/watch",610
"2022-04-24 21:15:08.138","/master/welcome",960
"2022-04-24 21:15:11.714","https://www.youtube.com/watch",611
"2022-04-24 21:15:13.462","/master/welcome",1228
"2022-04-24 21:15:16.984","https://www.youtube.com/watch",628
"2022-04-24 21:15:19.036","/master/welcome",1425
"2022-04-24 21:15:22.242","https://www.powerpyx.com",1177
"2022-04-24 21:15:23.476","/master/welcome",1176
"2022-04-24 21:15:26.508","https://www.youtube.com/watch",2183
